timestamp_iso,workspace_root,scope,file_path,reason
2026-03-18T00:00:00+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\user-learning-mirror.md,startup
2026-03-18T00:00:00+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-learning.md,startup
2026-03-18T00:00:00+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-journal.md,startup
2026-03-22T16:20:53.9673313+09:00,C:\Dev\Code\book_administrative-writing,user,C:\Users\daved\.codex\AGENTS.md,startup
2026-03-22T16:20:53.9673313+09:00,C:\Dev\Code\book_administrative-writing,project,C:\Dev\Code\book_administrative-writing\AGENTS.md,startup
2026-03-22T16:20:53.9673313+09:00,C:\Dev\Code\book_administrative-writing,user,C:\Users\daved\.codex\memories\user-learning.md,startup
2026-03-22T16:20:53.9673313+09:00,C:\Dev\Code\book_administrative-writing,project,C:\Dev\Code\book_administrative-writing\user-learning-mirror.md,startup
2026-03-22T16:20:53.9673313+09:00,C:\Dev\Code\book_administrative-writing,project,C:\Dev\Code\book_administrative-writing\project-learning.md,startup
2026-03-22T16:20:53.9673313+09:00,C:\Dev\Code\book_administrative-writing,project,C:\Dev\Code\book_administrative-writing\project-journal.md,startup
2026-03-22T19:46:35.715390+09:00,c:\Dev\Code\book_administrative-writing,user,C:\Users\daved\.codex\AGENTS.md,startup read
2026-03-22T19:46:35.715390+09:00,c:\Dev\Code\book_administrative-writing,project,C:\Dev\Code\book_administrative-writing\AGENTS.md,startup read
2026-03-22T19:46:35.715390+09:00,c:\Dev\Code\book_administrative-writing,user,C:\Users\daved\.codex\memories\user-learning.md,startup read
2026-03-22T19:46:35.715390+09:00,c:\Dev\Code\book_administrative-writing,project,C:\Dev\Code\book_administrative-writing\user-learning-mirror.md,startup read
2026-03-22T19:46:35.715390+09:00,c:\Dev\Code\book_administrative-writing,project,C:\Dev\Code\book_administrative-writing\project-learning.md,startup read
2026-03-22T19:46:35.715390+09:00,c:\Dev\Code\book_administrative-writing,project,C:\Dev\Code\book_administrative-writing\project-journal.md,startup read recent entries
2026-03-23T10:43:54.0114595+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,user,C:\Users\d-dobson\.codex\AGENTS.md,startup read
2026-03-23T10:43:54.0114595+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\AGENTS.md,startup read
2026-03-23T10:43:54.0114595+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,user,C:\Users\d-dobson\.codex\memories\user-learning.md,startup read
2026-03-23T10:43:54.0114595+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\user-learning-mirror.md,startup read
2026-03-23T10:43:54.0114595+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-learning.md,startup read
2026-03-23T10:43:54.0114595+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-journal.md,startup read recent entries
2026-03-23T13:04:57.876945+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,user,C:\Users\d-dobson\.codex\AGENTS.md,startup read
2026-03-23T13:04:57.876945+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\AGENTS.md,startup read
2026-03-23T13:04:57.876945+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,user,C:\Users\d-dobson\.codex\memories\user-learning.md,startup read
2026-03-23T13:04:57.876945+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\user-learning-mirror.md,startup read
2026-03-23T13:04:57.876945+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-learning.md,startup read
2026-03-23T13:04:57.876945+09:00,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-journal.md,startup read
2026-03-26T14:26:03.9359153+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,user,C:\Users\d-dobson\.codex\AGENTS.md,startup read
2026-03-26T14:26:03.9359153+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\AGENTS.md,startup read
2026-03-26T14:26:03.9359153+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,user,C:\Users\d-dobson\.codex\memories\user-learning.md,startup read
2026-03-26T14:26:03.9359153+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\user-learning-mirror.md,startup read
2026-03-26T14:26:03.9359153+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-learning.md,startup read
2026-03-26T14:26:03.9359153+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,project,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-journal.md,startup read recent entries
"2026-03-31T11:47:39.2544475+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing","user","C:\Users\d-dobson\.codex\AGENTS.md","startup read"
"2026-03-31T11:47:39.2544475+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing","project","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\AGENTS.md","startup read"
"2026-03-31T11:47:39.2544475+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing","user","C:\Users\d-dobson\.codex\memories\user-learning.md","startup read"
"2026-03-31T11:47:39.2544475+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing","project","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\user-learning-mirror.md","startup read"
"2026-03-31T11:47:39.2544475+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing","project","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-learning.md","startup read"
"2026-03-31T11:47:39.2544475+09:00","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing","project","Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-journal.md","startup read recent entries"
2026-04-01T09:35:33.6642791+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,user,C:\Users\d-dobson\.codex\AGENTS.md,startup read
2026-04-01T09:35:33.6642791+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,repo,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\AGENTS.md,startup read
2026-04-01T09:35:33.6642791+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,user,C:\Users\d-dobson\.codex\memories\user-learning.md,startup read
2026-04-01T09:35:33.6642791+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,repo,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\user-learning-mirror.md,startup read
2026-04-01T09:35:33.6642791+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,repo,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-learning.md,startup read
2026-04-01T09:35:33.6642791+09:00,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing,repo,Microsoft.PowerShell.Core\FileSystem::\\prod-fs-gen01\WorkFile\04_在宅勤務\★グローバルビジネス推進部（在宅）\ランゲージサービス課\Dobson（在宅）\04. Projects\code\book_administrative-writing\project-journal.md,startup read
2026-04-23T22:45:54.5799102+09:00,"C:\Dev\Code\book_administrative-writing",user,"C:\Users\daved\.codex\AGENTS.md",startup-read
2026-04-23T22:45:54.5799102+09:00,"C:\Dev\Code\book_administrative-writing",project,"C:\Dev\Code\book_administrative-writing\AGENTS.md",startup-read
2026-04-23T22:45:54.5799102+09:00,"C:\Dev\Code\book_administrative-writing",user,"C:\Users\daved\.codex\memories\user-learning.md",startup-read
2026-04-23T22:45:54.5799102+09:00,"C:\Dev\Code\book_administrative-writing",project,"C:\Dev\Code\book_administrative-writing\user-learning-mirror.md",startup-read
2026-04-23T22:45:54.5799102+09:00,"C:\Dev\Code\book_administrative-writing",project,"C:\Dev\Code\book_administrative-writing\project-learning.md",startup-read
2026-04-23T22:45:54.5799102+09:00,"C:\Dev\Code\book_administrative-writing",project,"C:\Dev\Code\book_administrative-writing\project-journal.md",startup-read
2026-05-10T10:59:30+09:00,"C:\Dev\Code\book_administrative-writing",user,"C:\Users\daved\.codex\AGENTS.md",startup-read
2026-05-10T10:59:30+09:00,"C:\Dev\Code\book_administrative-writing",project,"C:\Dev\Code\book_administrative-writing\AGENTS.md",startup-read
2026-05-10T10:59:30+09:00,"C:\Dev\Code\book_administrative-writing",user,"C:\Users\daved\.codex\memories\user-learning.md",startup-read
2026-05-10T10:59:30+09:00,"C:\Dev\Code\book_administrative-writing",project,"C:\Dev\Code\book_administrative-writing\user-learning-mirror.md",startup-read
2026-05-10T10:59:30+09:00,"C:\Dev\Code\book_administrative-writing",project,"C:\Dev\Code\book_administrative-writing\project-learning.md",startup-read
2026-05-10T10:59:30+09:00,"C:\Dev\Code\book_administrative-writing",project,"C:\Dev\Code\book_administrative-writing\project-journal.md",startup-read
"2026-05-12T10:47:35.7249640+09:00","C:\Dev\Code\book_administrative-writing","user-level","C:\Users\daved\.codex\AGENTS.md","startup-read"
"2026-05-12T10:47:35.7249640+09:00","C:\Dev\Code\book_administrative-writing","repo-level","C:\Dev\Code\book_administrative-writing\AGENTS.md","startup-read"
"2026-05-12T10:47:35.7249640+09:00","C:\Dev\Code\book_administrative-writing","user-level","C:\Users\daved\.codex\memories\user-learning.md","startup-read"
"2026-05-12T10:47:35.7249640+09:00","C:\Dev\Code\book_administrative-writing","repo-level","C:\Dev\Code\book_administrative-writing\user-learning-mirror.md","startup-read"
"2026-05-12T10:47:35.7249640+09:00","C:\Dev\Code\book_administrative-writing","repo-level","C:\Dev\Code\book_administrative-writing\project-learning.md","startup-read"
"2026-05-12T10:47:35.7249640+09:00","C:\Dev\Code\book_administrative-writing","repo-level","C:\Dev\Code\book_administrative-writing\project-journal.md","startup-read"
